"","ID","fip","2020-01-21","2020-01-22","2020-01-23","2020-01-24","2020-01-25","2020-01-26","2020-01-27","2020-01-28","2020-01-29","2020-01-30","2020-01-31","2020-02-01","2020-02-02","2020-02-03","2020-02-04","2020-02-05","2020-02-06","2020-02-07","2020-02-08","2020-02-09","2020-02-10","2020-02-11","2020-02-12","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","age_tot_65plus","tot_pop","StateAbbr","CountyName","StateName"
"1903",1902,"24039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,3.88545673543925e-05,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.00015541826941757,0.000233127404126355,0.000194272836771963,0.000194272836771963,0.000233127404126355,0.000349691106189533,0.000388545673543925,0.000388545673543925,0.000427400240898318,0.000427400240898318,0.000427400240898318,0.00046625480825271,0.000505109375607103,0.000543963942961495,0.00062167307767028,0.000738236779733458,0.00077709134708785,0.000815945914442243,0.00101021875121421,0.00116563702063178,0.00124334615534056,0.00128220072269495,0.00135990985740374,0.00143761899211252,0.00151532812682131,0.0015541826941757,0.00159303726153009,0.00163189182888449,0.00167074639623888,0.00194272836771963,0.00198158293507402,0,0,"MD","Somerset","Maryland"
"1904",1903,"17123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,8.47888756995082e-05,0.000169577751399016,0.000169577751399016,0.000169577751399016,0.000169577751399016,0.000254366627098525,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0.000339155502798033,0,0,"IL","Marshall","Illinois"
"1905",1904,"21143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000122159784998778,0.000244319569997557,0.000488639139995114,0.000488639139995114,0.000488639139995114,0.000488639139995114,0.000488639139995114,0.00073295870999267,0.00073295870999267,0.00073295870999267,0.00146591741998534,0.00146591741998534,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.00158807720498412,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.0017102369899829,0.0017102369899829,0,0,"KY","Lyon","Kentucky"
"1906",1905,"48095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0.00023623907394283,0,0,"TX","Concho","Texas"
"1907",1906,"48081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305343511450382,0.000305343511450382,0.000305343511450382,0.000305343511450382,0.000305343511450382,0.000305343511450382,0.000305343511450382,0.000305343511450382,0,0,"TX","Coke","Texas"
"1908",1907,"47133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5446282494092e-05,4.5446282494092e-05,4.5446282494092e-05,4.5446282494092e-05,9.0892564988184e-05,9.0892564988184e-05,9.0892564988184e-05,9.0892564988184e-05,9.0892564988184e-05,9.0892564988184e-05,9.0892564988184e-05,9.0892564988184e-05,0.000136338847482276,0.000181785129976368,0.000181785129976368,0.00022723141247046,0.00022723141247046,0.00022723141247046,0.00022723141247046,0.00022723141247046,0.00022723141247046,0.00022723141247046,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000318123977458644,0.000363570259952736,0.000363570259952736,0.000363570259952736,0.000363570259952736,0.000363570259952736,0.000409016542446828,0.000409016542446828,0.000409016542446828,0.00045446282494092,0.00045446282494092,0.000499909107435012,0.000499909107435012,0.000499909107435012,0.000499909107435012,0.000636247954917288,0.000636247954917288,0,0,"TN","Overton","Tennessee"
"1909",1908,"26063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17027549694068e-05,3.17027549694068e-05,9.51082649082205e-05,9.51082649082205e-05,9.51082649082205e-05,9.51082649082205e-05,0.000126811019877627,0.000126811019877627,0.000126811019877627,0.000126811019877627,0.000126811019877627,0.000126811019877627,0.000126811019877627,0.000158513774847034,0.000158513774847034,0.000158513774847034,0.000190216529816441,0.000190216529816441,0.000190216529816441,0.000221919284785848,0.000253622039755255,0.000253622039755255,0.000317027549694068,0.000317027549694068,0.000317027549694068,0.000285324794724662,0.000285324794724662,0.000317027549694068,0.000317027549694068,0.000348730304663475,0.000412135814602289,0.000412135814602289,0.000412135814602289,0.00050724407951051,0.000538946834479916,0.00060235234441873,0.000665757854357544,0.000697460609326951,0.000760866119265764,0.000792568874235171,0.000887677139143392,0.000982785404051612,0.00107789366895983,0.00107789366895983,0.00110959642392924,0.00114129917889865,0.00114129917889865,0,0,"MI","Huron","Michigan"
"1910",1909,"26069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,3.96086663762031e-05,7.92173327524062e-05,0.000118825999128609,0.000118825999128609,0.000158434665504812,0.000158434665504812,0.000158434665504812,0.000158434665504812,0.000198043331881016,0.000158434665504812,0.000158434665504812,0.000158434665504812,0.000158434665504812,0.000237651998257219,0.000316869331009625,0.000435695330138234,0.000435695330138234,0.00051491266289064,0.000594129995643047,0.000594129995643047,0.000831781993900265,0.00114865132490989,0.00114865132490989,0.0013070859904147,0.00162395532142433,0.00190121598605775,0.00186160731968155,0.00205965065156256,0.00202004198518636,0.00205965065156256,0.00205965065156256,0.00205965065156256,0.00205965065156256,0.00209925931793877,0.00213886798431497,0.00213886798431497,0.00213886798431497,0.00217847665069117,0.00217847665069117,0.00217847665069117,0,0,"MI","Iosco","Michigan"
"1911",1910,"13069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32769255836689e-05,2.32769255836689e-05,4.65538511673378e-05,4.65538511673378e-05,4.65538511673378e-05,6.98307767510067e-05,0.000162938479085682,0.000232769255836689,0.000232769255836689,0.000256046181420358,0.00020949233025302,0.00020949233025302,0.000349153883755034,0.000349153883755034,0.000349153883755034,0.000698307767510067,0.000954353948930425,0.00107073857684877,0.00116384627918345,0.00123367705593445,0.00123367705593445,0.0013500616838528,0.00139661553502013,0.00148972323735481,0.00151300016293848,0.00167593864202416,0.0017224924931915,0.00176904634435884,0.00183887712110984,0.00193198482344452,0.00193198482344452,0.00195526174902819,0.00211820022811387,0.00232769255836689,0.0023975233351179,0.00249063103745257,0.00253718488861991,0.00281650799562394,0.00295616954912595,0.00321221573054631,0.00328204650729732,0.00335187728404832,0.00339843113521566,0.00346826191196667,0.00358464653988501,0.00370103116780336,0.00384069272130537,0.00398035427480738,0.00407346197714206,0.00407346197714206,0.0041200158283094,0.00428295430739508,0,0,"GA","Coffee","Georgia"
"1912",1911,"13299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61813534088036e-05,5.61813534088036e-05,0.000140453383522009,0.000140453383522009,0.000140453383522009,0.000280906767044018,0.000337088120452822,0.000393269473861625,0.000477541503974831,0.000505632180679233,0.000505632180679233,0.000786538947723251,0.00103935503806287,0.00120789909828928,0.00126408045169808,0.00140453383522009,0.00140453383522009,0.0015168965420377,0.0016292592488553,0.00179780330908172,0.00185398466249052,0.00213489142953454,0.00216298210623894,0.00227534481305655,0.00238770751987415,0.00247197954998736,0.00261243293350937,0.00266861428691817,0.00280906767044018,0.00289333970055339,0.00294952105396219,0.00300570240737099,0.003146155790893,0.003146155790893,0.00323042782100621,0.00339897188123262,0.00359560661816343,0.00362369729486783,0.00365178797157224,0.00373606000168544,0.00398887609202506,0.00407314812213826,0.00415742015225147,0.00435405488918228,0.00435405488918228,0.0046349616562263,0.0046349616562263,0.0046911430096351,0,0,"GA","Ware","Georgia"
"1913",1912,"38037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000420168067226891,0.000840336134453782,0.000840336134453782,0,0,"ND","Grant","North Dakota"
"1914",1913,"22051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29726625315874e-06,2.29726625315874e-06,2.29726625315874e-06,4.59453250631748e-06,6.89179875947622e-06,2.52699287847462e-05,3.21617275442224e-05,4.82425913163336e-05,8.04043188605559e-05,0.000103376981392143,0.000158511371467953,0.000238915690328509,0.000381346198024351,0.000422696990581208,0.000578911095796003,0.000673099012175511,0.000824718584883988,0.0010521479439467,0.00125890190673099,0.0017091660923501,0.0017482196186538,0.00192510912014703,0.00274063864001838,0.00329198254077648,0.00500344589937974,0.00573167930163106,0.00691017688950149,0.00709395818975419,0.00810934987365036,0.00900987824488858,0.00940041350792557,0.0102917528141512,0.0107466115322766,0.0112037675166552,0.0114633586032621,0.0116884906960717,0.0119182173213875,0.0120951068228808,0.0122811853893866,0.0125798300022973,0.0127337468412589,0.0128463128876637,0.0132345508844475,0.013328738800827,0.0134619802435102,0.0136204916149782,0.0137491385251551,0.0137996783827246,0.0139191362278888,0.014022513209281,0.0140937284631289,0.0141810245807489,0.0142361589708247,0.0144842637261659,0.0146152079025959,0.014674936825178,0.0147622329427981,0.0149115552492534,0.0150562830232024,0.0151343900758098,0.0151849299333793,0.0153434413048472,0.015412359292442,0.0155180335400873,0.0155961405926947,0,0,"LA","Jefferson","Louisiana"
"1915",1914,"22103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93358006767344e-06,7.93358006767344e-06,1.58671601353469e-05,2.38007402030203e-05,2.38007402030203e-05,3.96679003383672e-05,3.96679003383672e-05,4.76014804060406e-05,8.72693807444078e-05,9.9169750845918e-05,0.000186439131590326,0.000206273081759509,0.00026577493226706,0.000353044313011468,0.000440313693755876,0.00053154986453412,0.000547417024669467,0.00073782294629363,0.000872693807444078,0.00107103330913591,0.00158274922350085,0.00172555366471897,0.00211033229800113,0.00222140241894856,0.00252684525155399,0.0027767530236857,0.00290765709480231,0.00308219585629113,0.00327260177791529,0.00335193757859203,0.00342730658923493,0.00349474201981015,0.00356217745038537,0.00366531399126513,0.00374464979194186,0.00381208522251709,0.00391522176339684,0.00401042472420892,0.00419289706576541,0.00423256496610378,0.00428016644650982,0.00440710372759259,0.00448643952826933,0.00451420705850619,0.00460941001931827,0.00464907791965663,0.00469667940006268,0.00477998199077325,0.0048394838412808,0.00503782334297263,0.00524012963469831,0.00525599679483365,0.00531946543537504,0.00543053555632247,0.00557730678757443,0.00561300789787896,0.00561697468791279,0.00573994517896173,0.00575977912913092,0.00580341381950312,0.00585894887997683,0,0,"LA","St. Tammany","Louisiana"
"1916",1915,"19083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,0.000116774683248672,0.000116774683248672,5.83873416243358e-05,5.83873416243358e-05,5.83873416243358e-05,0.000116774683248672,0.000116774683248672,0.000175162024873008,0.000233549366497343,0.000233549366497343,0.000233549366497343,0.000233549366497343,0.000291936708121679,0.000350324049746015,0.000408711391370351,0.000408711391370351,0.000408711391370351,0.000467098732994687,0.000525486074619023,0.000525486074619023,0.000525486074619023,0.000525486074619023,0.000525486074619023,0.000525486074619023,0.000642260757867694,0.00070064809949203,0.00070064809949203,0.00070064809949203,0.00070064809949203,0.00070064809949203,0,0,"IA","Hardin","Iowa"
"1917",1916,"22023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145602795573675,0.000145602795573675,0.000145602795573675,0.00029120559114735,0.00029120559114735,0.00029120559114735,0.00029120559114735,0.00029120559114735,0.00029120559114735,0.00029120559114735,0.00029120559114735,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0.000436808386721025,0,0,"LA","Cameron","Louisiana"
"1918",1917,"39027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38686270765706e-05,2.38686270765706e-05,2.38686270765706e-05,4.77372541531411e-05,4.77372541531411e-05,4.77372541531411e-05,7.16058812297117e-05,7.16058812297117e-05,7.16058812297117e-05,7.16058812297117e-05,9.54745083062822e-05,0.000119343135382853,0.000143211762459423,0.000167080389535994,0.000190949016612564,0.000190949016612564,0.000214817643689135,0.000262554897842276,0.000286423524918847,0.000358029406148558,0.000358029406148558,0.000358029406148558,0.000381898033225129,0.00042963528737827,0.000548978422761123,0.000548978422761123,0.000620584303990834,0.000620584303990834,0.000620584303990834,0.000620584303990834,0.000620584303990834,0.000620584303990834,0.000644452931067405,0.000644452931067405,0.000644452931067405,0.000668321558143976,0.000668321558143976,0.000668321558143976,0.000692190185220546,0.000692190185220546,0.000739927439373687,0.000739927439373687,0.000739927439373687,0.000739927439373687,0.000739927439373687,0.000739927439373687,0.000763796066450258,0.000787664693526828,0.000787664693526828,0.000811533320603399,0.000835401947679969,0.000835401947679969,0,0,"OH","Clinton","Ohio"
"1919",1918,"27137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99800079968013e-06,4.99800079968013e-06,9.99600159936026e-06,9.99600159936026e-06,1.49940023990404e-05,2.49900039984006e-05,2.49900039984006e-05,2.49900039984006e-05,4.99800079968013e-05,5.99760095961615e-05,5.99760095961615e-05,6.49740103958417e-05,6.49740103958417e-05,6.49740103958417e-05,6.49740103958417e-05,7.49700119952019e-05,7.9968012794882e-05,8.49660135945622e-05,0.000139944022391044,0.000164934026389444,0.000169932027189124,0.000184926029588165,0.000189924030387845,0.000189924030387845,0.000209916033586565,0.000214914034386246,0.000219912035185926,0.000224910035985606,0.000229908036785286,0.000239904038384646,0.000259896041583367,0.000264894042383047,0.000269892043182727,0.000289884046381447,0.000294882047181128,0.000304878048780488,0.000304878048780488,0.000334866053578569,0.000344862055177929,0.000354858056777289,0.000354858056777289,0.000364854058376649,0.000369852059176329,0.00037485005997601,0.00039484206317473,0.00040483806477409,0.000429828068772491,0.000444822071171531,0.000449820071971212,0.000454818072770892,0.000459816073570572,0.000479808076769292,0.000479808076769292,0,0,"MN","St. Louis","Minnesota"
"1920",1919,"39093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26037696478467e-06,6.52075392956934e-06,9.78113089435401e-06,1.30415078591387e-05,1.9562261788708e-05,1.9562261788708e-05,3.26037696478467e-05,4.56452775069854e-05,6.19471623309087e-05,7.8249047154832e-05,9.78113089435401e-05,0.000120633947697033,0.000143456586450525,0.000182581110027941,0.000211924502711003,0.000241267895394065,0.000254309403253204,0.000267350911112343,0.000277132042006697,0.00029343392683062,0.000309735811654543,0.00034233958130239,0.000358641466126314,0.000381464104879806,0.000378203727915022,0.000443411267210715,0.000456452775069854,0.0004890565447177,0.000524920691330332,0.000573826345802102,0.000599909361520379,0.000622732000273872,0.000661856523851288,0.000720543309217412,0.000798792356372244,0.000948769696752338,0.000958550827646692,0.000987894220329754,0.00104332062873109,0.00108244515230851,0.00112156967588593,0.00119329796911119,0.00121938098482947,0.00122916211572382,0.00128784890108994,0.00132371304770258,0.00136283757127999,0.00147369038808267,0.00153563755041358,0.00156498094309664,0.00159758471274449,0.00163996961328669,0.00166279225204018,0.00168887526775846,0.0017214790374063,0.00175082243008937,0.00177038469187807,0.001786686576702,0.00180624883849071,0.00182581110027941,0,0,"OH","Lorain","Ohio"
"1921",1920,"19015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78802227357097e-05,3.78802227357097e-05,3.78802227357097e-05,3.78802227357097e-05,3.78802227357097e-05,7.57604454714194e-05,7.57604454714194e-05,7.57604454714194e-05,0.000113640668207129,0.000113640668207129,0.000113640668207129,0.000113640668207129,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000151520890942839,0.000227281336414258,0.000227281336414258,0.000227281336414258,0.000227281336414258,0.000227281336414258,0.000227281336414258,0.000227281336414258,0.000265161559149968,0.000265161559149968,0.000303041781885678,0.000378802227357097,0.000454562672828516,0.000606083563771355,0.000871245122921323,0.000871245122921323,0.00106064623659987,0.00106064623659987,0.00109852645933558,0.00125004735027842,0.00125004735027842,0.00128792757301413,0.00128792757301413,0.00136368801848555,0.00136368801848555,0,0,"IA","Boone","Iowa"
"1922",1921,"48373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09043209231348e-05,2.09043209231348e-05,2.09043209231348e-05,8.36172836925393e-05,8.36172836925393e-05,8.36172836925393e-05,0.000146330246461944,0.000146330246461944,0.000146330246461944,0.000167234567385079,0.000167234567385079,0.000167234567385079,0.000167234567385079,0.000188138888308213,0.000188138888308213,0.000188138888308213,0.000188138888308213,0.000229947530154483,0.000292660492923887,0.000292660492923887,0.000292660492923887,0.000292660492923887,0.000292660492923887,0.000313564813847022,0.000313564813847022,0.000355373455693292,0.000376277776616427,0.000376277776616427,0.000376277776616427,0.000376277776616427,0.000376277776616427,0.000376277776616427,0.000397182097539561,0.000397182097539561,0.000418086418462696,0.000418086418462696,0.000418086418462696,0.000418086418462696,0.000627129627694044,0.000627129627694044,0.000627129627694044,0.000731651232309718,0.000731651232309718,0.000731651232309718,0.000731651232309718,0.000836172836925393,0,0,"TX","Polk","Texas"
"1923",1922,"31051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174034110685694,0.000174034110685694,0.000174034110685694,0.000174034110685694,0.000174034110685694,0.000348068221371389,0.000348068221371389,0.000522102332057083,0.000522102332057083,0.000870170553428472,0.00121823877479986,0.00121823877479986,0.00208840932822833,0.00226244343891403,0.00243647754959972,0.00243647754959972,0.00243647754959972,0.00261051166028542,0.00400278454577097,0.00417681865645667,0.00417681865645667,0.00417681865645667,0.00417681865645667,0,0,"NE","Dixon","Nebraska"
