"fip","zip"
"16067","83350"
"16069","83501"
"16069","83524"
"16069","83540"
"16069","83545"
"16071","83243"
"16071","83252"
"16073","83604"
"16073","83624"
"16073","83628"
"16073","83639"
"16073","83650"
"16075","83619"
"16075","83655"
"16075","83661"
"16077","83211"
"16077","83212"
"16077","83271"
"16079","83802"
"16079","83808"
"16079","83812"
"16079","83837"
"16079","83839"
"16079","83846"
"16079","83849"
"16079","83850"
"16079","83867"
"16079","83868"
"16079","83873"
"16079","83874"
"16081","83422"
"16081","83424"
"16081","83452"
"16081","83455"
"16083","83301"
"16083","83302"
"16083","83303"
"16083","83316"
"16083","83321"
"16083","83328"
"16083","83334"
"16083","83341"
"16083","83344"
"16085","83611"
"16085","83615"
"16085","83635"
"16085","83638"
"16085","83677"
"16087","83610"
"16087","83645"
"16087","83672"
"17001","62301"
"17001","62305"
"17001","62306"
"17001","62320"
"17001","62324"
"17001","62325"
"17001","62338"
"17001","62339"
"17001","62346"
"17001","62347"
"17001","62348"
"17001","62349"
"17001","62351"
"17001","62359"
"17001","62360"
"17001","62365"
"17001","62376"
"17003","62914"
"17003","62957"
"17003","62962"
"17003","62969"
"17003","62988"
"17003","62990"
"17003","62993"
"17005","62019"
"17005","62086"
"17005","62246"
"17005","62262"
"17005","62273"
"17005","62275"
"17005","62284"
"17007","61008"
"17007","61011"
"17007","61012"
"17007","61038"
"17007","61065"
"17009","62353"
"17009","62375"
"17009","62378"
"17011","61312"
"17011","61314"
"17011","61315"
"17011","61317"
"17011","61320"
"17011","61322"
"17011","61323"
"17011","61328"
"17011","61329"
"17011","61330"
"17011","61337"
"17011","61338"
"17011","61344"
"17011","61345"
"17011","61346"
"17011","61349"
"17011","61356"
"17011","61359"
"17011","61361"
"17011","61362"
"17011","61368"
"17011","61374"
"17011","61376"
"17011","61379"
"17013","62006"
"17013","62013"
"17013","62036"
"17013","62045"
"17013","62047"
"17013","62053"
"17013","62065"
"17013","62070"
"17015","61014"
"17015","61046"
"17015","61051"
"17015","61053"
"17015","61074"
"17015","61078"
"17015","61285"
"17017","62611"
"17017","62612"
"17017","62618"
"17017","62622"
"17017","62627"
"17017","62691"
"17019","60949"
"17019","61801"
"17019","61802"
"17019","61803"
"17019","61815"
"17019","61816"
"17019","61820"
"17019","61821"
"17019","61822"
"17019","61824"
"17019","61825"
"17019","61826"
"17019","61840"
"17019","61843"
"17019","61845"
"17019","61847"
"17019","61849"
"17019","61851"
"17019","61852"
"17019","61853"
"17019","61859"
"17019","61862"
"17019","61863"
"17019","61864"
"17019","61866"
"17019","61871"
"17019","61872"
"17019","61873"
"17019","61874"
"17019","61875"
"17019","61877"
"17019","61878"
"17019","61880"
"17021","62083"
"17021","62510"
"17021","62517"
"17021","62531"
"17021","62540"
"17021","62546"
"17021","62547"
"17021","62555"
"17021","62556"
"17021","62557"
"17021","62567"
"17021","62568"
"17021","62570"
"17023","62420"
"17023","62423"
"17023","62441"
"17023","62442"
"17023","62474"
"17023","62477"
"17025","62434"
"17025","62824"
"17025","62839"
"17025","62858"
"17025","62879"
"17025","62899"
"17027","62215"
"17027","62216"
"17027","62218"
"17027","62219"
"17027","62230"
"17027","62231"
"17027","62245"
"17027","62250"
"17027","62252"
"17027","62253"
"17027","62265"
"17027","62266"
"17027","62293"
"17029","61912"
"17029","61920"
"17029","61931"
"17029","61938"
"17029","61943"
"17029","62440"
"17029","62469"
"17031","60004"
"17031","60005"
"17031","60006"
"17031","60007"
"17031","60008"
"17031","60009"
"17031","60016"
"17031","60017"
"17031","60018"
"17031","60019"
"17031","60022"
"17031","60025"
"17031","60026"
"17031","60029"
"17031","60038"
"17031","60043"
"17031","60053"
"17031","60055"
"17031","60056"
"17031","60062"
"17031","60065"
"17031","60067"
"17031","60068"
"17031","60070"
"17031","60074"
"17031","60076"
"17031","60077"
"17031","60078"
"17031","60082"
"17031","60090"
"17031","60091"
"17031","60093"
"17031","60094"
"17031","60095"
"17031","60103"
"17031","60104"
"17031","60107"
"17031","60130"
"17031","60131"
"17031","60141"
"17031","60153"
"17031","60154"
"17031","60155"
"17031","60159"
"17031","60160"
"17031","60161"
"17031","60162"
"17031","60163"
"17031","60164"
"17031","60165"
"17031","60168"
"17031","60169"
"17031","60171"
"17031","60173"
"17031","60176"
"17031","60179"
"17031","60192"
"17031","60193"
"17031","60194"
"17031","60195"
"17031","60196"
"17031","60201"
"17031","60202"
"17031","60203"
"17031","60204"
"17031","60208"
"17031","60209"
"17031","60301"
"17031","60302"
"17031","60303"
"17031","60304"
"17031","60305"
"17031","60402"
"17031","60406"
"17031","60409"
"17031","60411"
"17031","60412"
"17031","60415"
"17031","60418"
"17031","60419"
"17031","60422"
"17031","60425"
"17031","60426"
"17031","60429"
"17031","60430"
"17031","60438"
"17031","60443"
"17031","60445"
"17031","60452"
"17031","60453"
"17031","60454"
"17031","60455"
"17031","60456"
"17031","60457"
"17031","60458"
"17031","60459"
"17031","60461"
"17031","60462"
"17031","60463"
"17031","60464"
"17031","60465"
"17031","60466"
"17031","60467"
"17031","60469"
"17031","60471"
"17031","60472"
"17031","60473"
"17031","60475"
"17031","60476"
"17031","60477"
"17031","60478"
"17031","60480"
"17031","60482"
"17031","60499"
"17031","60501"
"17031","60513"
"17031","60525"
"17031","60526"
"17031","60534"
"17031","60546"
"17031","60558"
"17031","60601"
"17031","60602"
"17031","60603"
"17031","60604"
"17031","60605"
"17031","60606"
"17031","60607"
"17031","60608"
"17031","60609"
"17031","60610"
"17031","60611"
"17031","60612"
"17031","60613"
"17031","60614"
"17031","60615"
"17031","60616"
"17031","60617"
"17031","60618"
"17031","60619"
"17031","60620"
"17031","60621"
"17031","60622"
"17031","60623"
"17031","60624"
"17031","60625"
"17031","60626"
"17031","60628"
"17031","60629"
"17031","60630"
"17031","60631"
"17031","60632"
"17031","60633"
"17031","60634"
"17031","60636"
"17031","60637"
"17031","60638"
"17031","60639"
"17031","60640"
"17031","60641"
"17031","60642"
"17031","60643"
"17031","60644"
"17031","60645"
"17031","60646"
"17031","60647"
"17031","60649"
"17031","60651"
"17031","60652"
"17031","60653"
"17031","60654"
"17031","60655"
"17031","60656"
"17031","60657"
"17031","60659"
"17031","60660"
"17031","60661"
"17031","60664"
"17031","60666"
"17031","60668"
"17031","60669"
"17031","60670"
"17031","60673"
"17031","60674"
"17031","60675"
"17031","60677"
"17031","60678"
"17031","60680"
"17031","60681"
"17031","60682"
"17031","60684"
"17031","60685"
"17031","60686"
"17031","60687"
"17031","60688"
"17031","60689"
"17031","60690"
"17031","60691"
"17031","60693"
"17031","60694"
"17031","60695"
"17031","60696"
"17031","60697"
"17031","60699"
"17031","60701"
"17031","60706"
"17031","60707"
"17031","60712"
"17031","60714"
"17031","60803"
"17031","60804"
"17031","60805"
"17031","60827"
"17033","62413"
"17033","62427"
"17033","62433"
"17033","62449"
"17033","62451"
"17033","62454"
"17033","62464"
"17033","62478"
"17035","62428"
"17035","62435"
"17035","62436"
"17035","62447"
"17035","62468"
"17037","60111"
"17037","60112"
"17037","60115"
"17037","60129"
"17037","60135"
"17037","60145"
"17037","60146"
"17037","60150"
"17037","60178"
"17037","60520"
"17037","60548"
"17037","60550"
"17037","60552"
"17037","60556"
"17039","61727"
"17039","61735"
"17039","61749"
"17039","61750"
"17039","61777"
"17039","61778"
"17039","61842"
"17039","61882"
"17041","61910"
"17041","61911"
"17041","61913"
"17041","61919"
"17041","61930"
"17041","61941"
"17041","61942"
"17041","61953"
"17041","61956"
"17043","60101"
"17043","60105"
"17043","60106"
"17043","60108"
"17043","60116"
"17043","60117"
"17043","60126"
"17043","60128"
"17043","60132"
"17043","60133"
"17043","60137"
"17043","60138"
"17043","60139"
"17043","60143"
"17043","60148"
"17043","60157"
"17043","60172"
"17043","60181"
"17043","60184"
"17043","60185"
"17043","60186"
"17043","60187"
"17043","60188"
"17043","60189"
"17043","60190"
"17043","60191"
"17043","60197"
"17043","60199"
"17043","60399"
"17043","60439"
"17043","60504"
"17043","60514"
"17043","60515"
"17043","60516"
"17043","60517"
"17043","60519"
"17043","60521"
"17043","60522"
"17043","60523"
"17043","60527"
"17043","60532"
"17043","60540"
"17043","60555"
"17043","60559"
"17043","60561"
"17043","60563"
"17043","60565"
"17043","60566"
"17043","60567"
"17043","60569"
"17043","60572"
"17043","60598"
"17043","60599"
"17045","61917"
"17045","61924"
"17045","61932"
"17045","61933"
"17045","61940"
"17045","61944"
"17045","61949"
"17045","61955"
"17047","62476"
"17047","62806"
"17047","62815"
"17047","62818"
"17047","62833"
"17049","62401"
"17049","62411"
"17049","62414"
"17049","62424"
"17049","62426"
"17049","62443"
"17049","62445"
"17049","62461"
"17049","62467"
"17049","62473"
"17051","62011"
"17051","62080"
"17051","62247"
"17051","62418"
"17051","62458"
"17051","62471"
"17051","62838"
"17051","62880"
"17051","62885"
"17053","60919"
"17053","60933"
"17053","60936"
"17053","60946"
"17053","60952"
"17053","60957"
"17053","60959"
"17053","60962"
"17053","61773"
"17055","62812"
"17055","62819"
"17055","62822"
"17055","62825"
"17055","62836"
"17055","62840"
"17055","62856"
"17055","62865"
"17055","62874"
"17055","62884"
"17055","62890"
"17055","62891"
"17055","62896"
"17055","62897"
"17055","62983"
"17055","62999"
"17057","61415"
"17057","61427"
"17057","61431"
"17057","61432"
"17057","61433"
"17057","61441"
"17057","61459"
"17057","61477"
"17057","61482"
"17057","61484"
"17057","61501"
"17057","61519"
"17057","61520"
"17057","61524"
"17057","61531"
"17057","61542"
"17057","61543"
"17057","61544"
"17057","61553"
"17057","61563"
"17059","62867"
"17059","62871"
"17059","62934"
"17059","62954"
"17059","62979"
"17059","62984"
"17061","62016"
"17061","62027"
"17061","62044"
"17061","62050"
"17061","62054"
"17061","62078"
"17061","62081"
"17061","62082"
"17061","62092"
"17061","62098"
"17063","60407"
"17063","60416"
"17063","60424"
"17063","60437"
"17063","60444"
"17063","60447"
"17063","60450"
"17063","60474"
"17063","60479"
"17065","62817"
"17065","62828"
"17065","62829"
"17065","62859"
"17065","62860"
"17067","61450"
"17067","62311"
"17067","62313"
"17067","62316"
"17067","62321"
"17067","62329"
"17067","62330"
"17067","62334"
"17067","62336"
"17067","62341"
"17067","62354"
"17067","62358"
"17067","62367"
"17067","62373"
"17067","62379"
"17067","62380"
"17069","62919"
"17069","62931"
"17069","62955"
"17069","62982"
"17071","61418"
"17071","61425"
"17071","61437"
"17071","61454"
"17071","61460"
"17071","61469"
"17071","61471"
"17071","61480"
"17073","61233"
"17073","61234"
"17073","61235"
"17073","61238"
"17073","61241"
"17073","61254"
"17073","61258"
"17073","61262"
"17073","61273"
"17073","61274"
"17073","61413"
"17073","61419"
"17073","61434"
"17073","61443"
"17073","61468"
"17073","61490"
"17075","60911"
"17075","60912"
"17075","60918"
"17075","60922"
"17075","60924"
"17075","60926"
"17075","60927"
"17075","60928"
"17075","60930"
"17075","60931"
"17075","60938"
"17075","60939"
"17075","60945"
"17075","60948"
"17075","60951"
"17075","60953"
"17075","60955"
"17075","60956"
"17075","60966"
"17075","60967"
"17075","60968"
"17075","60970"
"17075","60973"
"17075","60974"
"17077","62901"
"17077","62902"
"17077","62903"
"17077","62907"
"17077","62916"
"17077","62924"
"17077","62927"
"17077","62932"
"17077","62940"
"17077","62942"
"17077","62950"
"17077","62958"
"17077","62966"
"17077","62971"
"17077","62975"
"17077","62994"
"17079","62432"
"17079","62448"
"17079","62459"
"17079","62475"
"17079","62479"
"17079","62480"
"17079","62481"
"17081","62810"
"17081","62814"
"17081","62816"
"17081","62830"
"17081","62846"
"17081","62864"
"17081","62866"
"17081","62872"
"17081","62883"
"17081","62889"
"17081","62894"
"17081","62898"
"17083","62012"
"17083","62022"
"17083","62028"
"17083","62030"
"17083","62031"
"17083","62037"
"17083","62052"
"17083","62063"
"17085","61001"
"17085","61025"
"17085","61028"
"17085","61036"
"17085","61041"
"17085","61059"
"17085","61075"
"17085","61085"
"17085","61087"
"17087","62908"
"17087","62909"
"17087","62912"
"17087","62923"
"17087","62939"
"17087","62943"
"17087","62967"
"17087","62972"
"17087","62985"
"17087","62995"
"17089","60109"
"17089","60110"
"17089","60118"
"17089","60119"
"17089","60120"
"17089","60121"
"17089","60122"
"17089","60123"
"17089","60124"
"17089","60134"
"17089","60136"
"17089","60140"
"17089","60144"
"17089","60147"
"17089","60151"
"17089","60174"
"17089","60175"
"17089","60177"
"17089","60183"
"17089","60502"
"17089","60505"
"17089","60506"
"17089","60507"
"17089","60510"
"17089","60511"
"17089","60539"
"17089","60542"
"17089","60554"
"17089","60568"
"17091","60901"
"17091","60910"
"17091","60913"
"17091","60914"
"17091","60915"
"17091","60917"
"17091","60935"
"17091","60940"
"17091","60941"
"17091","60944"
"17091","60950"
"17091","60954"
"17091","60958"
"17091","60961"
"17091","60964"
"17091","60969"
"17093","60512"
"17093","60536"
"17093","60537"
"17093","60538"
"17093","60541"
"17093","60543"
"17093","60545"
"17093","60560"
"17095","61401"
"17095","61402"
"17095","61410"
"17095","61414"
"17095","61428"
"17095","61430"
"17095","61436"
"17095","61439"
"17095","61448"
"17095","61458"
"17095","61467"
"17095","61472"
"17095","61474"
"17095","61485"
"17095","61488"
"17095","61489"
"17095","61572"
"17097","60002"
"17097","60010"
"17097","60011"
"17097","60015"
"17097","60020"
"17097","60030"
"17097","60031"
"17097","60035"
"17097","60037"
"17097","60040"
"17097","60041"
"17097","60042"
"17097","60044"
"17097","60045"
"17097","60046"
"17097","60047"
"17097","60048"
"17097","60060"
"17097","60061"
"17097","60064"
"17097","60069"
"17097","60073"
"17097","60075"
"17097","60079"
"17097","60083"
"17097","60084"
"17097","60085"
"17097","60086"
"17097","60087"
"17097","60088"
"17097","60089"
"17097","60096"
"17097","60099"
"17099","60470"
"17099","60518"
"17099","60531"
"17099","60549"
"17099","60551"
"17099","60557"
"17099","61301"
"17099","61316"
"17099","61321"
"17099","61325"
"17099","61332"
"17099","61334"
"17099","61341"
"17099","61342"
"17099","61348"
"17099","61350"
"17099","61354"
"17099","61358"
"17099","61360"
"17099","61364"
"17099","61370"
"17099","61371"
"17099","61372"
"17099","61373"
"17101","62417"
"17101","62439"
"17101","62460"
"17101","62466"
"17103","60530"
"17103","60553"
"17103","61006"
"17103","61021"
"17103","61031"
"17103","61042"
"17103","61057"
"17103","61310"
"17103","61318"
"17103","61324"
"17103","61331"
"17103","61353"
"17103","61367"
"17103","61378"
"17105","60420"
"17105","60460"
"17105","60920"
"17105","60921"
"17105","60929"
"17105","60934"
"17105","61311"
"17105","61313"
"17105","61319"
"17105","61333"
"17105","61739"
"17105","61740"
"17105","61741"
"17105","61743"
"17105","61764"
"17105","61769"
"17105","61775"
"17107","61723"
"17107","61751"
"17107","62512"
"17107","62518"
"17107","62519"
"17107","62541"
"17107","62543"
"17107","62548"
"17107","62634"
"17107","62635"
"17107","62643"
"17107","62656"
"17107","62666"
"17107","62671"
"17109","61411"
"17109","61416"
"17109","61420"
"17109","61422"
"17109","61438"
"17109","61440"
"17109","61455"
"17109","61470"
"17109","61475"
"17109","62326"
"17109","62374"
"17111","60001"
"17111","60012"
"17111","60013"
"17111","60014"
"17111","60021"
"17111","60033"
"17111","60034"
"17111","60039"
"17111","60050"
"17111","60051"
"17111","60071"
"17111","60072"
"17111","60081"
"17111","60097"
"17111","60098"
"17111","60102"
"17111","60142"
"17111","60152"
"17111","60156"
"17111","60180"
"17113","61701"
"17113","61702"
"17113","61704"
"17113","61705"
"17113","61709"
"17113","61710"
"17113","61720"
"17113","61722"
"17113","61724"
"17113","61725"
"17113","61726"
"17113","61728"
"17113","61730"
"17113","61731"
"17113","61732"
"17113","61736"
"17113","61737"
"17113","61744"
"17113","61745"
"17113","61748"
"17113","61752"
"17113","61753"
"17113","61754"
"17113","61758"
"17113","61761"
"17113","61770"
"17113","61772"
"17113","61774"
"17113","61776"
"17113","61790"
"17113","61791"
"17113","61799"
"17115","61756"
"17115","62501"
"17115","62513"
"17115","62514"
"17115","62521"
"17115","62522"
"17115","62523"
"17115","62524"
"17115","62525"
"17115","62526"
"17115","62532"
"17115","62535"
"17115","62537"
"17115","62544"
"17115","62549"
"17115","62551"
"17115","62554"
"17115","62573"
"17117","62009"
"17117","62014"
"17117","62023"
"17117","62033"
"17117","62069"
"17117","62079"
"17117","62085"
"17117","62088"
"17117","62093"
"17117","62626"
"17117","62630"
"17117","62640"
"17117","62649"
"17117","62667"
"17117","62672"
"17117","62674"
"17117","62683"
"17117","62685"
"17117","62690"
"17119","62001"
"17119","62002"
"17119","62010"
"17119","62018"
"17119","62021"
"17119","62024"
"17119","62025"
"17119","62026"
"17119","62034"
"17119","62035"
"17119","62040"
"17119","62046"
"17119","62048"
"17119","62058"
"17119","62060"
"17119","62061"
"17119","62062"
"17119","62067"
"17119","62074"
"17119","62084"
"17119","62087"
"17119","62090"
"17119","62095"
"17119","62097"
"17119","62234"
"17119","62249"
"17119","62281"
"17119","62294"
"17121","62801"
"17121","62807"
"17121","62849"
"17121","62853"
"17121","62854"
"17121","62870"
"17121","62875"
"17121","62881"
"17121","62882"
"17121","62892"
"17121","62893"
"17123","61369"
"17123","61375"
"17123","61377"
"17123","61424"
"17123","61537"
"17123","61540"
"17123","61541"
"17123","61565"
"17123","61570"
"17125","61532"
"17125","61546"
"17125","61567"
"17125","62617"
"17125","62633"
"17125","62644"
"17125","62655"
"17125","62664"
"17125","62682"
"17127","62910"
"17127","62953"
"17127","62960"
"17129","62613"
"17129","62642"
"17129","62659"
"17129","62673"
"17129","62675"
"17129","62688"
"17131","61231"
"17131","61260"
"17131","61263"
"17131","61272"
"17131","61276"
"17131","61281"
"17131","61412"
"17131","61442"
"17131","61465"
"17131","61466"
"17131","61476"
"17131","61486"
"17133","62236"
"17133","62244"
"17133","62248"
"17133","62256"
"17133","62279"
"17133","62295"
"17133","62298"
"17135","62015"
"17135","62017"
"17135","62032"
"17135","62049"
"17135","62051"
"17135","62056"
"17135","62075"
"17135","62076"
"17135","62077"
"17135","62089"
"17135","62091"
"17135","62094"
"17135","62533"
"17135","62538"
"17135","62560"
"17135","62572"
"17137","62601"
"17137","62628"
"17137","62631"
"17137","62638"
"17137","62650"
"17137","62651"
"17137","62660"
"17137","62665"
"17137","62668"
"17137","62692"
"17137","62695"
"17139","61914"
"17139","61925"
"17139","61928"
"17139","61937"
"17139","61951"
"17141","60113"
"17141","61007"
"17141","61010"
"17141","61015"
"17141","61020"
"17141","61030"
"17141","61043"
"17141","61047"
"17141","61049"
"17141","61052"
"17141","61054"
"17141","61061"
"17141","61064"
"17141","61068"
"17141","61084"
"17141","61091"
"17143","61451"
"17143","61517"
"17143","61523"
"17143","61525"
"17143","61526"
"17143","61528"
"17143","61529"
"17143","61533"
"17143","61536"
"17143","61539"
"17143","61547"
"17143","61552"
"17143","61562"
"17143","61569"
"17143","61601"
"17143","61602"
"17143","61603"
"17143","61604"
"17143","61605"
"17143","61606"
"17143","61607"
"17143","61612"
"17143","61613"
"17143","61614"
"17143","61615"
"17143","61616"
"17143","61625"
"17143","61629"
"17143","61630"
"17143","61633"
"17143","61634"
"17143","61636"
"17143","61637"
"17143","61638"
"17143","61639"
"17143","61641"
"17143","61643"
"17143","61650"
"17143","61651"
"17143","61652"
"17143","61653"
"17143","61654"
"17143","61655"
"17143","61656"
"17145","62238"
"17145","62274"
"17145","62832"
"17145","62888"
"17145","62997"
"17147","61813"
"17147","61818"
"17147","61830"
"17147","61839"
"17147","61854"
"17147","61855"
"17147","61856"
"17147","61884"
"17147","61929"
"17147","61936"
"17149","62312"
"17149","62314"
"17149","62323"
"17149","62340"
"17149","62343"
"17149","62345"
"17149","62352"
"17149","62355"
"17149","62356"
"17149","62357"
"17149","62361"
"17149","62362"
"17149","62363"
"17149","62366"
"17149","62370"
"17151","62928"
"17151","62938"
"17151","62947"
"17153","62941"
"17153","62956"
"17153","62963"
"17153","62964"
"17153","62970"
"17153","62973"
"17153","62976"
"17153","62992"
"17153","62996"
"17155","61326"
"17155","61327"
"17155","61335"
"17155","61336"
"17155","61340"
"17155","61363"
"17155","61560"
"17157","62217"
"17157","62233"
"17157","62237"
"17157","62241"
"17157","62242"
"17157","62259"
"17157","62261"
"17157","62272"
"17157","62277"
"17157","62278"
"17157","62280"
"17157","62286"
"17157","62288"
"17157","62292"
"17157","62297"
"17159","62419"
"17159","62421"
"17159","62425"
"17159","62450"
"17159","62452"
"17159","62868"
"17161","61201"
"17161","61204"
"17161","61232"
"17161","61236"
"17161","61237"
"17161","61239"
"17161","61240"
"17161","61242"
"17161","61244"
"17161","61256"
"17161","61257"
"17161","61259"
"17161","61264"
"17161","61265"
"17161","61266"
"17161","61275"
"17161","61278"
"17161","61279"
"17161","61282"
"17161","61284"
"17161","61299"
"17163","62059"
"17163","62071"
"17163","62201"
"17163","62202"
"17163","62203"
"17163","62204"
"17163","62205"
"17163","62206"
"17163","62207"
"17163","62208"
"17163","62220"
"17163","62221"
"17163","62222"
"17163","62223"
"17163","62225"
"17163","62226"
"17163","62232"
"17163","62239"
"17163","62240"
"17163","62243"
"17163","62254"
"17163","62255"
"17163","62257"
"17163","62258"
"17163","62260"
"17163","62264"
"17163","62269"
"17163","62282"
"17163","62285"
"17163","62289"
"17165","62917"
"17165","62930"
"17165","62935"
"17165","62946"
"17165","62965"
"17165","62977"
"17165","62987"
"17167","62515"
"17167","62520"
"17167","62530"
"17167","62536"
"17167","62539"
"17167","62545"
"17167","62558"
"17167","62561"
"17167","62563"
"17167","62615"
"17167","62625"
"17167","62629"
"17167","62661"
"17167","62662"
"17167","62670"
"17167","62677"
"17167","62684"
"17167","62689"
"17167","62693"
"17167","62701"
"17167","62702"
"17167","62703"
"17167","62704"
"17167","62705"
"17167","62706"
"17167","62707"
"17167","62708"
"17167","62711"
"17167","62712"
"17167","62715"
"17167","62716"
"17167","62719"
"17167","62722"
"17167","62723"
"17167","62726"
"17167","62736"
"17167","62739"
"17167","62756"
"17167","62757"
"17167","62761"
"17167","62762"
"17167","62763"
"17167","62764"
"17167","62765"
"17167","62766"
"17167","62767"
"17167","62769"
"17167","62776"
"17167","62777"
"17167","62781"
"17167","62786"
"17167","62791"
"17167","62794"
"17167","62796"
"17169","61452"
"17169","62319"
"17169","62344"
"17169","62624"
"17169","62639"
"17169","62681"
"17171","62610"
"17171","62621"
"17171","62663"
"17171","62694"
"17173","61957"
"17173","62422"
"17173","62431"
"17173","62438"
"17173","62444"
"17173","62462"
"17173","62463"
"17173","62465"
"17173","62534"
"17173","62550"
"17173","62553"
"17173","62565"
"17173","62571"
"17175","61421"
"17175","61426"
"17175","61449"
"17175","61479"
"17175","61483"
"17175","61491"
"17175","61559"
"17177","61013"
"17177","61018"
"17177","61019"
"17177","61027"
"17177","61032"
"17177","61039"
"17177","61044"
"17177","61048"
"17177","61050"
"17177","61060"
"17177","61062"
"17177","61067"
"17177","61070"
"17177","61089"
"17179","61534"
"17179","61535"
"17179","61550"
"17179","61554"
"17179","61555"
"17179","61558"
"17179","61564"
"17179","61568"
"17179","61571"
"17179","61610"
"17179","61611"
"17179","61635"
"17179","61721"
"17179","61733"
"17179","61734"
"17179","61747"
"17179","61755"
"17179","61759"
"17181","62905"
"17181","62906"
"17181","62920"
"17181","62926"
"17181","62952"
"17181","62961"
"17181","62998"
"17183","60932"
"17183","60942"
"17183","60960"
"17183","60963"
"17183","61810"
"17183","61811"
"17183","61812"
"17183","61814"
"17183","61817"
"17183","61831"
"17183","61832"
"17183","61833"
"17183","61834"
"17183","61841"
"17183","61844"
"17183","61846"
"17183","61848"
"17183","61850"
"17183","61857"
"17183","61858"
"17183","61865"
"17183","61870"
"17183","61876"
"17183","61883"
"17185","62410"
"17185","62811"
"17185","62852"
"17185","62855"
"17185","62863"
"17187","61417"
"17187","61423"
"17187","61435"
"17187","61447"
"17187","61453"
"17187","61462"
"17187","61473"
"17187","61478"
"17189","62214"
"17189","62263"
"17189","62268"
"17189","62271"
"17189","62803"
"17189","62808"
"17189","62831"
"17189","62848"
"17189","62876"
"17189","62877"
"17191","62446"
"17191","62809"
"17191","62823"
"17191","62837"
"17191","62842"
"17191","62843"
"17191","62850"
"17191","62851"
"17191","62878"
"17191","62886"
"17191","62895"
"17193","62820"
"17193","62821"
"17193","62827"
"17193","62834"
"17193","62835"
"17193","62844"
"17193","62861"
"17193","62862"
"17193","62869"
"17193","62887"
"17195","61037"
"17195","61071"
"17195","61081"
"17195","61230"
"17195","61243"
"17195","61250"
"17195","61251"
"17195","61252"
"17195","61261"
"17195","61270"
"17195","61277"
"17195","61283"
"17197","60401"
"17197","60403"
"17197","60404"
"17197","60408"
"17197","60410"
"17197","60417"
"17197","60421"
"17197","60423"
"17197","60428"
"17197","60431"
"17197","60432"
"17197","60433"
"17197","60434"
"17197","60435"
"17197","60436"
"17197","60440"
"17197","60441"
"17197","60442"
"17197","60446"
"17197","60448"
"17197","60449"
"17197","60451"
"17197","60468"
"17197","60481"
"17197","60484"
"17197","60487"
"17197","60490"
"17197","60491"
"17197","60503"
"17197","60544"
"17197","60564"
"17197","60585"
"17197","60586"
"17199","62841"
"17199","62915"
"17199","62918"
"17199","62921"
"17199","62922"
"17199","62933"
"17199","62948"
"17199","62949"
"17199","62951"
"17199","62959"
"17199","62974"
"17201","61016"
"17201","61024"
"17201","61063"
"17201","61072"
"17201","61073"
"17201","61077"
"17201","61079"
"17201","61080"
"17201","61088"
"17201","61101"
"17201","61102"
"17201","61103"
"17201","61104"
"17201","61105"
"17201","61106"
"17201","61107"
"17201","61108"
"17201","61109"
"17201","61110"
"17201","61111"
"17201","61112"
"17201","61114"
"17201","61115"
"17201","61125"
"17201","61126"
"17201","61130"
"17201","61131"
"17201","61132"
"17203","61516"
"17203","61530"
"17203","61545"
"17203","61548"
"17203","61561"
"17203","61729"
"17203","61738"
"17203","61742"
"17203","61760"
"17203","61771"
"18001","46711"
"18001","46733"
"18001","46740"
"18001","46769"
"18001","46772"
"18001","46780"
"18001","46782"
"18003","46704"
"18003","46741"
"18003","46743"
"18003","46745"
"18003","46748"
"18003","46765"
"18003","46773"
"18003","46774"
"18003","46797"
"18003","46798"
"18003","46799"
"18003","46801"
"18003","46802"
"18003","46803"
"18003","46804"
"18003","46805"
"18003","46806"
"18003","46807"
"18003","46808"
"18003","46809"
"18003","46814"
"18003","46815"
"18003","46816"
"18003","46818"
"18003","46819"
"18003","46825"
"18003","46835"
"18003","46845"
"18003","46850"
"18003","46851"
"18003","46852"
"18003","46853"
"18003","46854"
"18003","46855"
"18003","46856"
"18003","46857"
"18003","46858"
"18003","46859"
"18003","46860"
"18003","46861"
"18003","46862"
"18003","46863"
"18003","46864"
"18003","46865"
"18003","46866"
"18003","46867"
"18003","46868"
"18003","46869"
"18003","46885"
"18003","46895"
"18003","46896"
"18003","46897"
"18003","46898"
"18003","46899"
"18005","47201"
"18005","47202"
"18005","47203"
"18005","47226"
"18005","47232"
"18005","47236"
"18005","47244"
"18005","47246"
"18005","47247"
"18005","47280"
"18007","47917"
"18007","47921"
"18007","47942"
"18007","47944"
"18007","47970"
"18007","47971"
"18007","47984"
"18007","47986"
"18009","47348"
"18009","47359"
"18011","46052"
"18011","46071"
"18011","46075"
"18011","46077"
"18011","46102"
"18011","46147"
"18013","46160"
"18013","47435"
"18013","47448"
"18015","46913"
"18015","46915"
"18015","46916"
"18015","46917"
"18015","46920"
"18015","46923"
"18015","46929"
"18015","46977"
"18015","47997"
"18017","46932"
"18017","46942"
"18017","46947"
"18017","46950"
"18017","46961"
"18017","46967"
"18017","46978"
"18017","46988"
"18017","46994"
"18017","46998"
"18019","47104"
"18019","47106"
"18019","47111"
"18019","47126"
"18019","47129"
"18019","47130"
"18019","47131"
"18019","47132"
"18019","47133"
"18019","47134"
"18019","47141"
"18019","47143"
"18019","47144"
"18019","47147"
